Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2021,An Egg Rescue,194.622,295,popular,Animation
2021,An Egg Rescue,194.622,295,popular,Comedy
2005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Adventure
2005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Fantasy
2005,Harry Potter and the Goblet of Fire,193.459,16947,popular,Family
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Animation
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Action
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Adventure
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Comedy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Drama
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Fantasy
2021,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,popular,Romance
2021,Demonic,192.391,109,not_popular,Horror
2021,Demonic,192.391,109,not_popular,Thriller
2021,Far From the Tree,192.331,194,popular,Animation
2021,Far From the Tree,192.331,194,popular,Family
2020,Black Water: Abyss,191.722,312,not_popular,Horror
2020,Black Water: Abyss,191.722,312,not_popular,Thriller
2020,Black Water: Abyss,191.722,312,not_popular,Adventure
2020,Black Water: Abyss,191.722,312,not_popular,Mystery
2020,"Yes, No, or Maybe Half?",191.592,17,average,Animation
2020,"Yes, No, or Maybe Half?",191.592,17,average,Drama
2020,"Yes, No, or Maybe Half?",191.592,17,average,Romance
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,popular,Family
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,popular,Animation
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,popular,Fantasy
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,popular,Adventure
2020,The SpongeBob Movie: Sponge on the Run,191.122,2436,popular,Comedy
2018,Spider-Man: Into the Spider-Verse,190.775,10951,popular,Action
2018,Spider-Man: Into the Spider-Verse,190.775,10951,popular,Adventure
2018,Spider-Man: Into the Spider-Verse,190.775,10951,popular,Animation
2018,Spider-Man: Into the Spider-Verse,190.775,10951,popular,Science Fiction
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,popular,Adventure
2004,Harry Potter and the Prisoner of Azkaban,189.771,17607,popular,Fantasy
2021,The Vault,189.579,555,average,Crime
2021,The Vault,189.579,555,average,Action
2021,The Vault,189.579,555,average,Thriller
2022,The Adam Project,189.245,2,below_avg,Science Fiction
2022,The Adam Project,189.245,2,below_avg,Adventure
2022,The Adam Project,189.245,2,below_avg,Comedy
2016,Deadpool,189.206,26390,popular,Action
2016,Deadpool,189.206,26390,popular,Adventure
2016,Deadpool,189.206,26390,popular,Comedy
2021,The Harder They Fall,188.865,611,average,Western
2001,"Monsters, Inc.",188.759,15255,popular,Animation
2001,"Monsters, Inc.",188.759,15255,popular,Comedy
2001,"Monsters, Inc.",188.759,15255,popular,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,average,Adventure
2021,Ainbo: Spirit of the Amazon,188.484,285,average,Animation
2021,Ainbo: Spirit of the Amazon,188.484,285,average,Family
2021,Ainbo: Spirit of the Amazon,188.484,285,average,Fantasy
2021,Don't Look Up,188.404,4819,popular,Comedy
2021,Don't Look Up,188.404,4819,popular,Drama
2021,Don't Look Up,188.404,4819,popular,Science Fiction
2017,Cars 3,186.621,4416,average,Animation
2017,Cars 3,186.621,4416,average,Adventure
2017,Cars 3,186.621,4416,average,Comedy
2017,Cars 3,186.621,4416,average,Family
2007,Spider-Man 3,186.125,11340,below_avg,Fantasy
2007,Spider-Man 3,186.125,11340,below_avg,Action
2007,Spider-Man 3,186.125,11340,below_avg,Adventure
2021,Last Shoot Out,185.045,92,below_avg,Western
2021,Last Shoot Out,185.045,92,below_avg,Action
2021,Last Shoot Out,185.045,92,below_avg,Thriller
2019,Sator,184.487,66,not_popular,Horror
2010,Iron Man 2,183.136,17594,average,Adventure
2010,Iron Man 2,183.136,17594,average,Action
2010,Iron Man 2,183.136,17594,average,Science Fiction
2020,Soul,182.718,7736,popular,Animation
2020,Soul,182.718,7736,popular,Comedy
2020,Soul,182.718,7736,popular,Fantasy
2020,Soul,182.718,7736,popular,Family
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Adventure
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Action
2011,Pirates of the Caribbean: On Stranger Tides,182.133,11712,below_avg,Fantasy
2021,Phobias,181.527,27,not_popular,Horror
2021,Phobias,181.527,27,not_popular,Thriller
2021,A Quiet Place Part II,181.389,3997,popular,Science Fiction
2021,A Quiet Place Part II,181.389,3997,popular,Thriller
2021,A Quiet Place Part II,181.389,3997,popular,Horror
1972,What the Peeper Saw,181.317,19,not_popular,Horror
1972,What the Peeper Saw,181.317,19,not_popular,Drama
1972,What the Peeper Saw,181.317,19,not_popular,Thriller
2012,The Dark Knight Rises,179.587,19126,popular,Action
2012,The Dark Knight Rises,179.587,19126,popular,Crime
2012,The Dark Knight Rises,179.587,19126,popular,Drama
2012,The Dark Knight Rises,179.587,19126,popular,Thriller
2021,Trolls Holiday in Harmony,179.019,102,popular,Animation
2021,Trolls Holiday in Harmony,179.019,102,popular,Fantasy
2021,Trolls Holiday in Harmony,179.019,102,popular,Family
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Action
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Adventure
2016,Batman v Superman: Dawn of Justice,178.212,15596,not_popular,Fantasy
2021,Motherly,176.378,95,popular,Thriller
2021,Motherly,176.378,95,popular,Horror
2021,Nobody,175.065,4292,popular,Action
2021,Nobody,175.065,4292,popular,Crime
2021,Nobody,175.065,4292,popular,Thriller
2018,My Hero Academia: Two Heroes,174.756,743,popular,Animation
2018,My Hero Academia: Two Heroes,174.756,743,popular,Action
2018,My Hero Academia: Two Heroes,174.756,743,popular,Adventure
2018,My Hero Academia: Two Heroes,174.756,743,popular,Fantasy
2009,Harry Potter and the Half-Blood Prince,174.697,15861,popular,Adventure
2009,Harry Potter and the Half-Blood Prince,174.697,15861,popular,Fantasy
2022,Book of Love,174.481,20,not_popular,Comedy
2022,Book of Love,174.481,20,not_popular,Romance
2021,Jurassic Hunt,174.421,180,not_popular,Action
2021,Jurassic Hunt,174.421,180,not_popular,Science Fiction
2021,Jurassic Hunt,174.421,180,not_popular,Thriller
2021,American Underdog,173.962,54,popular,Drama
2008,The Dark Knight,173.923,26994,popular,Drama
2008,The Dark Knight,173.923,26994,popular,Action
2008,The Dark Knight,173.923,26994,popular,Crime
2008,The Dark Knight,173.923,26994,popular,Thriller
2021,Jujutsu Kaisen 0,173.575,21,popular,Animation
2021,Jujutsu Kaisen 0,173.575,21,popular,Action
2021,Jujutsu Kaisen 0,173.575,21,popular,Adventure
2021,Jujutsu Kaisen 0,173.575,21,popular,Mystery
2020,Ava,173.205,1917,not_popular,Action
2020,Ava,173.205,1917,not_popular,Crime
2020,Ava,173.205,1917,not_popular,Drama
2020,Ava,173.205,1917,not_popular,Thriller
2010,Three Steps Above Heaven,172.85,2394,popular,Romance
2010,Three Steps Above Heaven,172.85,2394,popular,Drama
2021,Sinkhole,172.571,36,average,Comedy
2021,Sinkhole,172.571,36,average,Drama
2010,Undisputed III: Redemption,172.362,604,popular,Action
2010,Undisputed III: Redemption,172.362,604,popular,Thriller
1995,Toy Story,171.714,15127,popular,Animation
1995,Toy Story,171.714,15127,popular,Adventure
1995,Toy Story,171.714,15127,popular,Family
1995,Toy Story,171.714,15127,popular,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Family
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Fantasy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Adventure
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Comedy
2020,Roald Dahl's The Witches,171.361,2092,below_avg,Horror
2021,El Paseo 6,170.869,5,not_popular,Comedy
2021,Separation,170.565,127,not_popular,Horror
2021,Separation,170.565,127,not_popular,Drama
2009,Brothers,169.495,2085,average,Drama
2009,Brothers,169.495,2085,average,Thriller
2009,Brothers,169.495,2085,average,War
2001,Shrek,169.438,13610,popular,Animation
2001,Shrek,169.438,13610,popular,Comedy
2001,Shrek,169.438,13610,popular,Fantasy
2001,Shrek,169.438,13610,popular,Adventure
2001,Shrek,169.438,13610,popular,Family
2022,Jackass Forever,169.376,49,average,Action
2022,Jackass Forever,169.376,49,average,Comedy
2022,Jackass Forever,169.376,49,average,Documentary
2014,Big Hero 6,169.209,13447,popular,Adventure
2014,Big Hero 6,169.209,13447,popular,Family
2014,Big Hero 6,169.209,13447,popular,Animation
2014,Big Hero 6,169.209,13447,popular,Action
2014,Big Hero 6,169.209,13447,popular,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,popular,Animation
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,popular,Comedy
2021,Monster Pets: A Hotel Transylvania Short,169.005,295,popular,Fantasy
2015,Off Course,168.353,254,below_avg,Romance
2015,Off Course,168.353,254,below_avg,Comedy
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,popular,Action
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,popular,Adventure
2014,The Hobbit: The Battle of the Five Armies,168.034,11790,popular,Fantasy
2021,Major Grom: Plague Doctor,168.017,405,average,Action
2021,Major Grom: Plague Doctor,168.017,405,average,Adventure
2021,Monster Family 2,167.912,28,average,Animation
2021,Monster Family 2,167.912,28,average,Family
2021,Gunpowder Milkshake,167.503,525,below_avg,Action
2021,Gunpowder Milkshake,167.503,525,below_avg,Crime
2021,Gunpowder Milkshake,167.503,525,below_avg,Thriller
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_popular,Crime
1986,Beautiful Sisters: Flesh Slave,167.255,4,not_popular,Horror
2021,Narco Sub,166.671,183,average,Action
2021,Narco Sub,166.671,183,average,Drama
2021,Narco Sub,166.671,183,average,Crime
2007,Harry Potter and the Order of the Phoenix,166.458,16081,popular,Adventure
2007,Harry Potter and the Order of the Phoenix,166.458,16081,popular,Fantasy
2007,Harry Potter and the Order of the Phoenix,166.458,16081,popular,Mystery
2015,Legend,165.617,2856,average,Crime
2015,Legend,165.617,2856,average,Thriller
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,popular,Animation
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,popular,Comedy
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,popular,Mystery
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,popular,Family
2021,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279,popular,Fantasy
2021,Descendants: The Royal Wedding,165.257,97,average,TV Movie
2021,Descendants: The Royal Wedding,165.257,97,average,Animation
2021,Descendants: The Royal Wedding,165.257,97,average,Comedy
2021,Descendants: The Royal Wedding,165.257,97,average,Family
2021,Descendants: The Royal Wedding,165.257,97,average,Drama
2019,Frozen II,164.81,8052,popular,Family
2019,Frozen II,164.81,8052,popular,Animation
2019,Frozen II,164.81,8052,popular,Adventure
2019,Frozen II,164.81,8052,popular,Comedy
2019,Frozen II,164.81,8052,popular,Fantasy
2021,Swim,164.687,27,popular,Horror
2021,Swim,164.687,27,popular,Action
2021,Mutation on Mars,164.623,22,average,Drama
2021,Mutation on Mars,164.623,22,average,Science Fiction
2021,Zone 414,164.567,151,not_popular,Science Fiction
2021,Zone 414,164.567,151,not_popular,Thriller
2021,Zone 414,164.567,151,not_popular,Mystery
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,popular,Fantasy
2011,Harry Potter and the Deathly Hallows: Part 2,163.782,16964,popular,Adventure
2015,Avengers: Age of Ultron,163.611,19473,popular,Action
2015,Avengers: Age of Ultron,163.611,19473,popular,Adventure
2015,Avengers: Age of Ultron,163.611,19473,popular,Science Fiction
2017,Thor: Ragnarok,163.564,17313,popular,Action
2017,Thor: Ragnarok,163.564,17313,popular,Adventure
2017,Thor: Ragnarok,163.564,17313,popular,Fantasy
2017,Thor: Ragnarok,163.564,17313,popular,Science Fiction
2019,It Chapter Two,162.984,6739,average,Horror
2019,It Chapter Two,162.984,6739,average,Fantasy
1994,The Lion King,162.049,15064,popular,Family
1994,The Lion King,162.049,15064,popular,Animation
1994,The Lion King,162.049,15064,popular,Drama
2021,King Richard,161.55,845,popular,Drama
2021,King Richard,161.55,845,popular,History
2021,Last Night in Soho,161.493,1360,popular,Thriller
2021,Last Night in Soho,161.493,1360,popular,Horror
2021,Last Night in Soho,161.493,1360,popular,Mystery
1992,Batman Returns,161.321,5075,average,Action
1992,Batman Returns,161.321,5075,average,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Adventure
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Fantasy
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Drama
2010,The Twilight Saga: Eclipse,161.157,7381,below_avg,Romance
2021,Wild Indian,161.074,21,below_avg,Crime
2021,Wild Indian,161.074,21,below_avg,Drama
2021,Wild Indian,161.074,21,below_avg,Thriller
2012,Project X,160.9,5048,average,Comedy
2021,The Protégé,160.697,531,average,Action
2021,Ida Red,160.579,25,not_popular,Crime
2021,Ida Red,160.579,25,not_popular,Thriller
2021,Ida Red,160.579,25,not_popular,Drama
2021,Ida Red,160.579,25,not_popular,Action
2013,The Haunting of Helena,159.578,119,not_popular,Horror
2013,The Haunting of Helena,159.578,119,not_popular,Thriller
2020,Vanguard,159.416,395,below_avg,Action
2020,Vanguard,159.416,395,below_avg,Adventure
2020,Vanguard,159.416,395,below_avg,Crime
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,popular,Adventure
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,popular,Fantasy
2003,Pirates of the Caribbean: The Curse of the Black Pearl,159.245,17095,popular,Action
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,popular,Animation
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,popular,Comedy
2021,"The Simpsons: The Good, the Bart, and the Loki",159.137,510,popular,Family
2021,The Marksman,158.638,1118,average,Action
2021,The Marksman,158.638,1118,average,Thriller
2021,The Marksman,158.638,1118,average,Crime
2021,Vicky and Her Mystery,158.14,287,popular,Adventure
2021,Vicky and Her Mystery,158.14,287,popular,Family
2021,Vicky and Her Mystery,158.14,287,popular,Drama
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,popular,Animation
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,popular,Adventure
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,popular,Comedy
2019,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,158.094,362,popular,Fantasy
2021,7 Prisoners,158.066,216,average,Drama
2021,7 Prisoners,158.066,216,average,Crime
2022,11M,157.39,11,below_avg,Documentary
2021,Seobok: Project Clone,156.421,110,popular,Science Fiction
2021,Seobok: Project Clone,156.421,110,popular,Action
2004,Shrek 2,155.923,9736,popular,Animation
2004,Shrek 2,155.923,9736,popular,Family
2004,Shrek 2,155.923,9736,popular,Comedy
2004,Shrek 2,155.923,9736,popular,Fantasy
2004,Shrek 2,155.923,9736,popular,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Fantasy
2010,Percy Jackson & the Olympians: The Lightning Thief,155.793,6222,below_avg,Family
2016,Your Name.,155.483,8426,popular,Romance
2016,Your Name.,155.483,8426,popular,Animation
2016,Your Name.,155.483,8426,popular,Drama
2021,Chief Daddy 2: Going for Broke,155.401,59,not_popular,Comedy
2016,Captain America: Civil War,155.386,19474,popular,Adventure
2016,Captain America: Civil War,155.386,19474,popular,Action
2016,Captain America: Civil War,155.386,19474,popular,Science Fiction
2019,Joker,155.06,20016,popular,Crime
2019,Joker,155.06,20016,popular,Thriller
2019,Joker,155.06,20016,popular,Drama
2012,Jack Reacher,154.981,5678,average,Crime
2012,Jack Reacher,154.981,5678,average,Drama
2012,Jack Reacher,154.981,5678,average,Thriller
2012,Jack Reacher,154.981,5678,average,Action
2022,The Invisible Thread,154.77,43,average,Comedy
2022,The Invisible Thread,154.77,43,average,Drama
2021,SAS: Red Notice,154.104,344,not_popular,Drama
2021,SAS: Red Notice,154.104,344,not_popular,Action
2021,SAS: Red Notice,154.104,344,not_popular,Thriller
2020,Mulan,153.973,5520,average,Adventure
2020,Mulan,153.973,5520,average,Fantasy
2020,Mulan,153.973,5520,average,Drama
2022,I Want You Back,153.819,89,below_avg,Comedy
2022,I Want You Back,153.819,89,below_avg,Romance
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,popular,Adventure
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,popular,Fantasy
2006,Pirates of the Caribbean: Dead Man's Chest,152.964,13140,popular,Action
